PDB Code,Max Similarity
3qxv,0.5203252032520326
1lke,0.13636363636363635
4acc,0.14814814814814814
4ij1,0.16129032258064516
2qbu,0.14736842105263157
3ozs,0.16279069767441862
1atr,0.17857142857142858
2pvj,0.1896551724137931
6fhk,0.15
2vxn,0.17857142857142858
2bq7,0.14
6cpw,0.16158536585365854
5en3,1.0
3sw8,0.16666666666666666
4rrf,0.1891891891891892
6g98,0.16296296296296298
2wca,0.17647058823529413
5mod,0.1891891891891892
3pe2,0.9969418960244648
3u81,0.21739130434782608
4ap7,0.1402439024390244
5alb,0.1956521739130435
2wly,0.14912280701754385
6ift,0.17391304347826086
6fag,0.35019455252918286
2iwx,0.580952380952381
4cp5,0.15789473684210525
4aoi,0.1402439024390244
4ivc,0.2354948805460751
6idg,0.5141509433962265
6p5o,0.14583333333333334
3kgt,0.48366013071895425
2tpi,0.14705882352941177
3ipu,0.6932773109243697
5mes,1.0
3r88,0.16129032258064516
4knn,0.3333333333333333
3tao,0.17142857142857143
5evz,0.21428571428571427
3lpk,0.4332493702770781
6ets,1.0
6pia,0.17857142857142858
2uy3,0.14814814814814814
3c56,0.16417910447761194
5vm0,0.15748031496062992
2rke,0.1527777777777778
4nj9,0.4740566037735849
6i67,1.0
2wr8,0.1485148514851485
5l7e,0.7272727272727273
4ax9,0.5523465703971119
2h21,0.15714285714285714
5osl,0.1891891891891892
4agc,0.15789473684210525
4lar,0.20600858369098712
2yge,0.5714285714285714
3u6i,0.17647058823529413
4loi,0.13559322033898305
1fl3,0.2860520094562648
3uu1,0.16129032258064516
5ikb,0.18333333333333332
6mqe,0.562929061784897
1ik4,0.16216216216216217
3pd8,1.0
1zoe,0.14838709677419354
1flr,0.5894495412844036
6f28,0.33858267716535434
2hkf,0.6186046511627907
2xn3,0.3575268817204301
5a2i,0.22767857142857142
2cgr,0.6290322580645161
3h8b,0.8093023255813954
5vl2,0.1282051282051282
1uz8,0.5220417633410673
4dld,0.29069767441860467
2baj,0.16216216216216217
5f1x,0.21428571428571427
3i9g,0.22018348623853212
5k03,0.16279069767441862
2cgf,0.5885167464114832
6i62,1.0
6msy,0.5330188679245284
6gzm,0.16129032258064516
2yfx,0.22968197879858657
2cc7,0.1875
5owl,0.1891891891891892
5e1s,0.2147887323943662
5kz0,0.20141342756183744
2p7z,1.0
1qkt,0.21774193548387097
456c,1.0
5fho,0.9767441860465116
5eu1,1.0
5nbw,0.531322505800464
4ymh,0.14492753623188406
6h38,0.31640625
966c,0.5256410256410257
3ohi,0.14556962025316456
2w8y,0.900398406374502
1lnm,0.1375
4ek9,0.15151515151515152
4gue,0.175
1d6v,0.43648960739030024
4zvi,0.18487394957983194
4e4n,0.2354948805460751
4k77,0.23381294964028776
4u0f,0.14035087719298245
2ptz,0.15384615384615385
3sxf,0.20384615384615384
3s9e,0.1774193548387097
3gcs,0.14
4p6w,0.7090163934426229
6i64,1.0
4qf9,0.18032786885245902
5u4b,1.0
5f2r,0.17647058823529413
5ta4,0.9877300613496932
3v51,0.16666666666666666
3ujd,0.14754098360655737
2boh,0.14
1kv1,0.23867069486404835
6i63,1.0
5cu4,0.9908256880733946
5f25,1.0
3cft,1.0
3npc,0.834733893557423
6fnf,0.1891891891891892
6gjr,0.20606060606060606
4hym,0.16
4je8,0.15384615384615385
5cp9,0.1935483870967742
1vso,0.18032786885245902
5ya5,0.16129032258064516
2vwc,0.5885167464114832
3sio,0.1308411214953271
4cmo,0.18243243243243243
2bak,0.23353293413173654
5x8i,0.14
2fai,0.3907563025210084
3ha6,0.17333333333333334
1qku,0.16129032258064516
4urm,0.1414141414141414
5owh,0.1891891891891892
3tnh,0.18141592920353983
4ipf,0.17647058823529413
6ful,0.14285714285714285
4q1e,0.15492957746478872
4ib5,0.1891891891891892
4u0d,0.14035087719298245
3tpx,0.5662650602409639
2xvn,0.16071428571428573
4lgg,0.1724137931034483
6pi1,0.17857142857142858
2rc9,0.1602787456445993
4hnf,0.14285714285714285
4yjn,0.16666666666666666
2exc,0.1386861313868613
5dxe,0.29385964912280704
3m53,0.15
6fff,0.8482142857142857
3fhr,0.15
3bel,0.19011406844106463
4j26,0.3815789473684211
4uu7,1.0
2brc,0.580952380952381
4axm,0.8027522935779816
3t3v,0.20384615384615384
5w6t,0.13333333333333333
4fak,0.14545454545454545
4zjr,1.0
3bz3,0.1891891891891892
2bdj,0.1889763779527559
5xvk,0.23371647509578544
3g4g,0.14457831325301204
3k3i,0.23493975903614459
3hd3,0.24651162790697675
6bgu,0.2
2vwy,0.2037037037037037
6bgv,0.2
3hvk,0.16279069767441862
1qpe,0.14516129032258066
4z3v,1.0
5e1e,0.40860215053763443
6hor,0.9969418960244648
1hiy,0.14705882352941177
4dvi,0.2621359223300971
2ow3,0.14814814814814814
4e1z,0.20408163265306123
5ayf,0.15
2ms4,0.20606060606060606
5i2i,0.46774193548387094
3piz,0.20967741935483872
5ety,0.7004830917874396
5eyc,0.14285714285714285
6nfi,0.2697095435684647
1eb1,0.5415162454873647
4r3s,0.336283185840708
1urc,0.9351351351351351
5u48,1.0
3e7o,0.15714285714285714
5w6r,0.13333333333333333
4msk,0.18461538461538463
5ct1,0.1935483870967742
3m55,0.15
6mo9,1.0
5hyq,0.4700460829493088
3ekn,0.2053872053872054
2igw,0.6976744186046512
5uiq,0.14391143911439114
5eyk,0.1672473867595819
6jwa,0.1891891891891892
5k6a,0.15384615384615385
3ddp,0.5678571428571428
6hrp,0.6692015209125475
6duk,0.20072992700729927
1cwc,0.20606060606060606
1t79,0.512
5z1e,0.16129032258064516
6s89,0.16071428571428573
4nhc,0.4144144144144144
1aqj,0.1388888888888889
3ch9,0.1935483870967742
3kr5,0.1774193548387097
6f8j,0.18518518518518517
5avi,0.17777777777777778
3pj2,0.1896551724137931
6npe,0.19850187265917604
4zsj,0.16129032258064516
4hvg,0.18992248062015504
4nk9,0.5107913669064749
3sh1,0.15584415584415584
4hni,0.17857142857142858
2jko,0.44921875
6bfa,0.21568627450980393
5moe,1.0
3upz,0.21568627450980393
3rhx,0.23247232472324722
2jb5,0.1930232558139535
2llq,0.208955223880597
6jki,0.14864864864864866
2ai7,0.18333333333333332
6gmd,1.0
3f69,0.16842105263157894
1cyn,0.16216216216216217
4ocx,0.1976470588235294
5oua,0.16216216216216217
4ode,0.1935483870967742
5eel,0.20192307692307693
5zhn,0.14864864864864866
6da4,0.21052631578947367
5eyd,0.14864864864864866
4lxb,1.0
3heg,0.16516516516516516
6dqa,0.2
3ujb,0.16666666666666666
6sd9,0.22264150943396227
2xx5,0.32857142857142857
4g2j,0.17378048780487804
5eoc,0.2191142191142191
6dq8,0.2
5izc,0.15384615384615385
1err,0.41228070175438597
6hkn,0.14982578397212543
5erg,0.15789473684210525
6ebw,0.16666666666666666
4pyo,0.16279069767441862
4u0e,0.1574074074074074
5u6v,1.0
5wmt,0.4666666666666667
6hhh,0.16161616161616163
4k4e,0.18461538461538463
1xp6,0.14492753623188406
5f9e,0.17559523809523808
2jkk,1.0
5t1k,0.4444444444444444
5a9u,0.15517241379310345
4ggl,0.27979274611398963
6iar,0.5485232067510548
5d7r,0.18518518518518517
5lgs,0.16666666666666666
6br3,1.0
5x02,0.14035087719298245
4iwd,0.16216216216216217
4jlg,0.17857142857142858
1s3k,0.4428904428904429
5j1v,0.17857142857142858
3arv,0.1388888888888889
6dq6,0.15217391304347827
4acd,0.14814814814814814
5d7c,0.16
5yy4,0.3813559322033898
4ybj,0.16806722689075632
5xff,0.39776951672862454
6f96,0.18518518518518517
3at4,0.1891891891891892
1xom,0.2331288343558282
5umw,0.16417910447761194
4qxt,0.336283185840708
1hkm,0.14516129032258066
5xhs,0.7099236641221374
1y2d,0.2331288343558282
2l1r,1.0
5iuh,0.16666666666666666
3zjv,0.13829787234042554
3jzs,0.5662650602409639
4j8r,0.14386792452830188
4g17,0.16279069767441862
6bgz,0.2
5u4c,1.0
6h4z,0.14
5k0c,0.21739130434782608
2y07,0.2903981264637002
3p2k,0.14814814814814814
4r1y,0.20152091254752852
1h25,0.5623869801084991
2xx2,0.580952380952381
3e3b,0.16071428571428573
6c9q,0.16923076923076924
6q8p,0.17857142857142858
6nji,0.22741433021806853
4afj,0.1568627450980392
4w4x,0.8830409356725146
4em7,0.16071428571428573
5i8c,1.0
4cby,0.15217391304347827
4e90,0.17378048780487804
1f90,0.5454545454545454
4jjm,0.14705882352941177
4jfz,0.4337899543378995
1qkn,0.3991228070175439
4yp1,0.13829787234042554
2vww,0.14893617021276595
4zlz,1.0
5id0,0.44341801385681295
2vx0,0.2111111111111111
5xvu,0.15714285714285714
5bq0,0.630188679245283
5cyi,0.5663082437275986
3rme,0.15384615384615385
6ayn,0.44341801385681295
4xmo,0.17647058823529413
6sq0,0.5589519650655022
4at4,0.2363013698630137
4jlm,0.16216216216216217
3c7q,0.17391304347826086
1f0q,0.1896551724137931
5t6p,0.508274231678487
4jq7,0.16666666666666666
6bgx,0.15217391304347827
6tel,0.13432835820895522
4utr,1.0
3qg6,0.6892523364485982
4y87,1.0
6eh2,0.16216216216216217
4oew,0.1903114186851211
4hgs,0.16279069767441862
3cbp,0.17857142857142858
5v9t,0.15217391304347827
4uxq,0.16783216783216784
2bmg,0.14
5aaa,0.18305084745762712
4jg1,0.6477272727272727
1xor,0.22118380062305296
5fbn,0.3828125
6hmp,0.16666666666666666
3ikc,0.37264150943396224
1okw,0.9351351351351351
4mr5,0.981651376146789
5jdi,0.15384615384615385
4yb7,1.0
1ibg,0.34942528735632183
6ekd,0.5169230769230769
2g9x,0.5678571428571428
1sqn,0.7419354838709677
4o3b,1.0
4ra5,0.17253521126760563
4z2i,0.14814814814814814
1ttv,0.16666666666666666
1xm6,0.14754098360655737
4hvs,0.19642857142857142
3fv8,0.2668711656441718
5hzx,0.7012987012987013
3dpk,0.15498154981549817
2ntf,0.5871559633027523
3u9c,0.1891891891891892
4ufd,0.9097472924187726
2c5o,0.9351351351351351
6sdd,0.14814814814814814
1axs,0.42725173210161665
4rlk,0.14838709677419354
3uvp,0.16467065868263472
1exv,0.15789473684210525
5twx,0.3486238532110092
4u5j,0.2054263565891473
4anq,0.22968197879858657
3byo,0.14516129032258066
4bs5,0.17647058823529413
1h1r,1.0
6suo,0.5701754385964912
3oxi,0.531055900621118
3efj,0.40569395017793597
5dx3,0.36363636363636365
6pvs,0.1794871794871795
6pyd,0.27684964200477324
3efk,0.40569395017793597
1h1q,1.0
5fqs,0.5579399141630901
4mbc,0.16071428571428573
3tt0,0.16666666666666666
3aru,0.1388888888888889
5d9l,0.1774193548387097
3lnj,0.5662650602409639
2fgi,0.4064748201438849
5zhj,0.16129032258064516
2adm,0.14285714285714285
4z2k,0.14814814814814814
5m4u,0.1891891891891892
4n3w,1.0
4csj,0.4493927125506073
3krj,0.15384615384615385
4hwb,0.15555555555555556
6ow2,0.16666666666666666
3fi2,0.16875
6cyb,0.14942528735632185
6axl,0.5902777777777778
2rgp,0.22807017543859648
5etu,0.4558139534883721
4i4f,0.4196078431372549
2ofv,0.16666666666666666
2xyn,0.15517241379310345
1mhw,0.14473684210526316
2jiu,0.16666666666666666
1tt1,0.41434262948207173
3o96,0.15555555555555556
6e4t,0.9980842911877394
3eqs,0.5662650602409639
4aa0,0.24620060790273557
3p78,0.15963855421686746
3g5y,0.39858490566037735
4nwm,0.38697318007662834
5sys,0.22580645161290322
5mjb,0.171875
6m95,0.23123123123123124
5h0h,0.3333333333333333
3mvm,0.18208955223880596
4n3r,0.18461538461538463
4eh5,0.1884498480243161
4m7x,0.13432835820895522
6db3,0.3054545454545455
4bcq,0.3302919708029197
3ce3,0.42662116040955633
3wf9,0.14893617021276595
5mty,0.16463414634146342
1ebg,0.14285714285714285
4btt,0.14705882352941177
3ipe,1.0
5zhm,0.14864864864864866
5wcl,0.9775280898876404
3svv,0.16475095785440613
6c5h,0.16666666666666666
1ol1,0.9351351351351351
4cfu,0.49280575539568344
5w6u,0.13333333333333333
3p7b,0.15963855421686746
6d28,0.31100478468899523
2isv,0.14285714285714285
3cpb,0.1625
2c4g,0.5642857142857143
3ay9,0.15
6ft9,0.17777777777777778
4ot6,0.17735849056603772
1gwr,0.3771186440677966
1wb0,0.14516129032258066
6dud,0.3014705882352941
4i5p,0.14028776978417265
3ens,0.15384615384615385
3moh,0.15384615384615385
4fny,0.22580645161290322
1mn9,0.15333333333333332
4r6x,0.15517241379310345
1m51,0.1320754716981132
4utx,1.0
2i0e,0.3607142857142857
4hvh,0.25925925925925924
6hhi,0.175
4bjc,0.5431472081218274
2a3a,0.1935483870967742
3p5k,0.15963855421686746
4z16,0.19047619047619047
4wno,0.20146520146520147
3hv6,0.15789473684210525
3u4u,0.1891891891891892
6hwz,0.3515625
4fbx,0.1891891891891892
2am9,1.0
5icy,0.44341801385681295
5oul,0.9908256880733946
3hvh,0.16279069767441862
5eta,0.5402985074626866
3piy,0.17857142857142858
2xu5,0.8055555555555556
6c5k,0.33256880733944955
4jrg,0.16666666666666666
4i6q,0.518796992481203
3r0t,0.9969418960244648
6nvg,0.2647058823529412
4xuc,0.18032786885245902
3gp0,0.15315315315315314
2xp2,0.16216216216216217
4n4v,0.18461538461538463
4mt9,0.6889952153110048
2x9f,0.18490566037735848
3mb7,0.1891891891891892
1ll4,0.1935483870967742
2p2i,0.16906474820143885
5ok3,0.16216216216216217
5d12,0.17391304347826086
5t8e,1.0
4z2h,0.14814814814814814
2aia,0.18333333333333332
2r8q,0.14545454545454545
4ris,0.19457013574660634
5ttu,0.189873417721519
6b2p,0.1891891891891892
2i1m,0.16216216216216217
4fic,0.13793103448275862
1xp9,0.14492753623188406
3m54,0.15
4bgg,0.28668941979522183
5uch,0.19607843137254902
5jfd,0.1891891891891892
4w4v,0.8801169590643275
5hyr,0.1915367483296214
3rm8,0.15384615384615385
4rlp,0.1532567049808429
2pax,0.16981132075471697
1w1p,0.14814814814814814
4h1j,0.28517110266159695
4jg0,0.6492027334851936
6omu,1.0
4tx6,0.16071428571428573
3fn0,0.1518987341772152
4cli,0.18305084745762712
3odi,0.20606060606060606
2vx1,0.2037037037037037
1ngw,0.5093023255813953
4gfn,0.27979274611398963
4hvi,0.3157894736842105
3dhk,0.9960159362549801
4z6h,1.0
3m58,0.14035087719298245
5ci7,0.16363636363636364
3ika,0.16666666666666666
3nwb,0.16279069767441862
3lco,0.16279069767441862
3at3,0.15789473684210525
4xyf,0.14444444444444443
5j1w,0.17857142857142858
1jp5,0.4525862068965517
2aox,0.1625
5ff6,0.46774193548387094
2vqm,0.18414322250639387
6nri,0.16666666666666666
2uue,0.9351351351351351
6cdm,0.47706422018348627
5fd2,0.16
3iux,0.5662650602409639
3hzy,0.27122641509433965
5jrs,0.3688212927756654
2i0v,0.15384615384615385
5f2k,0.1509433962264151
6mx8,0.16129032258064516
4utn,0.9386973180076629
2hrp,0.4811320754716981
3l3z,0.37751004016064255
4za0,0.17777777777777778
4li6,0.7107843137254902
2pl0,0.14516129032258066
5l6o,0.1553398058252427
3ttz,0.16363636363636364
4j7i,0.17857142857142858
5a7y,0.1746031746031746
5n9k,0.1891891891891892
5yji,0.23828125
4au8,0.322463768115942
